temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
27.63,56.65,9362.94,14.4,1.23,765.2
17.12,42.11,6396.8,20.41,4.58,613.99
26.56,43.49,7924.5,27.76,4.03,740.61
18.81,44.59,9935.3,10.21,2.81,628.99
34.65,81.21,7026.49,30.63,4.46,687.22
17.03,66.54,3773.5,27.4,3.93,345.08
31.01,81.27,5829.3,14.49,3.66,419.33
15.82,76.48,5236.13,38.44,2.54,440.9
26.29,69.12,6035.96,32.19,1.63,417.06
18.13,51.36,9866.84,39.6,1.78,470.23
28.6,43.75,8901.9,20.28,0.53,373.17
32.42,78.39,3432.53,34.69,2.84,542.05
19.67,56.77,9095.8,21.47,1.35,560.51
20.58,76.69,3951.09,37.47,3.77,608.91
18.81,63.31,3609.01,22.6,0.6,389.95
17.63,35.28,5644.18,13.0,4.97,733.62
33.26,49.34,1285.88,29.63,4.38,738.73
23.98,48.72,4257.41,28.29,1.7,705.47
33.49,74.4,8749.0,15.04,4.71,711.06
24.83,43.85,1902.13,10.53,4.74,614.49
30.92,79.66,7703.4,11.38,2.1,433.48
24.96,30.6,7309.44,12.54,3.94,561.6
20.78,56.64,9461.42,32.1,4.81,723.87
29.16,56.63,7928.8,16.25,1.85,513.58
29.21,49.5,5820.89,33.17,1.95,788.65
30.89,77.26,1215.19,32.01,4.22,493.23
18.08,82.12,2377.53,17.98,4.31,467.92
29.64,38.27,4431.92,17.7,3.1,533.25
18.9,44.64,2756.87,32.36,1.18,696.16
22.09,66.42,4758.59,26.15,1.72,609.85
31.48,38.61,4871.61,21.33,3.94,305.18
33.03,56.23,7906.96,19.52,2.07,618.21
26.94,74.41,2219.86,18.04,4.48,358.54
32.99,44.13,9194.38,30.62,3.52,502.82
27.77,50.38,7942.47,10.67,1.3,522.98
17.42,38.17,5156.41,10.38,0.84,418.74
24.33,89.28,6587.89,12.17,1.72,384.84
25.72,53.3,9346.79,36.26,3.25,746.39
19.98,62.15,6882.39,18.7,1.25,560.59
16.0,61.53,6795.25,32.79,4.19,443.24
22.84,71.53,8104.68,19.17,1.2,599.17
28.91,36.23,7460.36,20.12,3.41,483.33
30.35,66.44,7557.56,13.22,3.11,670.85
20.03,43.11,8853.42,11.27,0.81,434.05
25.8,56.1,5057.4,28.25,3.6,508.48
30.52,47.4,4862.5,29.24,1.05,669.74
16.39,44.32,5097.8,23.09,3.4,692.55
18.13,72.59,1057.8,36.69,4.14,382.81
28.69,54.62,5108.19,39.33,3.55,755.52
25.63,65.74,2171.79,24.68,0.97,378.78
30.22,51.35,9574.36,29.99,1.16,333.08
19.53,30.7,7168.43,24.5,2.73,703.79
27.56,84.78,1301.75,26.4,3.26,672.07
29.59,43.72,7883.66,33.12,0.51,334.77
20.48,56.24,5270.27,23.76,3.92,518.21
20.93,71.0,5296.51,27.0,4.58,723.55
20.34,63.75,3891.02,14.12,4.51,425.9
21.27,35.08,7033.33,35.01,3.46,610.25
33.48,34.56,5597.99,35.72,4.32,735.38
33.84,80.69,8089.08,33.94,1.66,458.15
26.99,65.24,6452.54,23.86,3.38,397.14
33.3,79.17,8754.46,10.52,2.13,503.69
23.25,38.85,6182.73,17.45,1.23,608.67
23.09,56.61,1406.02,15.36,4.08,678.52
31.92,36.26,9288.32,25.03,1.81,658.86
28.35,64.9,3823.01,35.41,4.13,494.09
20.61,32.21,4729.54,39.22,2.02,509.99
26.82,89.08,3782.49,25.5,1.57,459.36
18.71,70.75,5650.65,21.78,3.83,449.42
33.28,35.29,7993.78,31.89,4.32,398.52
28.7,78.28,6632.88,30.03,4.88,675.88
34.34,77.91,8058.93,12.34,4.88,496.19
23.82,45.89,9637.11,37.03,2.98,406.53
26.64,35.03,9627.26,22.65,2.96,679.22
25.12,71.29,4964.09,30.53,3.47,504.56
22.96,59.01,2913.15,11.53,4.18,474.1
34.77,35.27,4505.82,24.62,2.13,542.91
23.03,48.17,5794.94,16.45,4.26,406.39
23.58,48.35,6550.2,16.34,2.6,645.72
32.4,52.91,8239.46,13.43,2.3,564.59
32.44,59.85,1830.28,31.34,3.21,523.59
34.67,33.22,1439.81,11.21,3.78,640.18
20.67,58.19,7758.85,16.7,3.58,504.76
23.12,49.24,9740.69,30.31,3.57,513.13
20.89,39.59,8196.45,20.55,4.75,670.72
24.21,48.29,8142.86,36.93,3.0,680.73
16.43,88.13,9069.63,36.35,0.76,701.99
24.23,52.55,3333.63,32.64,2.78,443.87
26.69,71.41,7174.04,25.67,3.77,681.55
28.86,30.6,4165.42,22.45,2.23,575.52
33.87,38.7,9483.09,31.41,4.69,326.73
26.62,66.83,7555.47,39.03,1.08,406.47
18.84,44.81,1369.15,16.5,3.08,592.5
33.59,41.45,8736.69,12.78,4.98,798.43
26.85,75.8,2598.96,23.18,2.71,787.29
24.33,35.74,9744.88,20.68,1.78,747.43
32.27,76.22,6991.11,11.68,3.67,429.13
23.42,33.97,4001.82,32.09,2.54,665.94
25.96,82.29,3129.7,23.27,3.66,470.28
28.02,77.02,2498.85,34.13,4.95,796.25
24.56,81.72,6216.63,33.6,2.49,761.48
28.53,52.41,4699.4,18.34,0.51,715.7
23.09,88.13,6389.87,19.3,4.69,713.78
29.89,48.41,4093.65,27.24,0.59,782.47
25.44,76.28,2877.7,34.01,4.81,575.32
24.67,34.33,9800.54,27.45,3.18,586.86
25.25,89.58,9489.2,24.92,3.71,682.34
21.41,37.78,7841.54,18.5,2.12,369.18
19.84,46.56,9721.86,17.0,0.92,731.26
28.86,50.12,2834.11,13.54,2.33,731.41
29.38,33.3,6229.08,39.39,2.49,516.46
28.64,33.62,5574.19,30.58,3.44,449.82
30.66,69.06,9720.72,22.12,4.89,486.19
34.77,78.47,8753.77,20.4,4.83,517.33
21.44,72.63,9028.12,36.33,4.85,402.99
19.76,59.39,2996.18,32.75,4.02,670.54
26.9,31.58,9544.3,14.73,1.98,361.31
24.39,76.2,1551.73,22.8,3.12,514.03
16.26,53.31,2140.42,26.57,2.47,475.6
22.9,75.47,1595.26,10.88,0.8,331.36
32.57,37.32,4415.34,28.08,3.5,450.5
23.06,67.62,9745.44,26.87,3.71,315.23
26.39,49.75,6689.5,36.14,3.06,795.94
16.81,36.71,8270.19,27.09,1.03,626.24
22.62,42.8,7025.91,32.22,3.37,668.63
22.82,50.95,4468.08,15.47,3.89,560.47
22.1,66.24,9608.14,13.47,2.99,678.49
33.66,56.57,5078.4,36.26,1.74,417.81
29.79,64.63,3403.19,23.49,4.17,561.62
21.0,73.61,4635.55,29.52,2.91,696.99
30.7,86.09,9642.33,11.61,2.67,733.04
28.35,81.95,3043.64,19.01,4.95,339.46
33.12,83.34,7710.88,16.2,3.93,602.65
29.9,68.99,6457.13,28.7,2.04,437.71
16.77,74.49,8517.81,17.97,2.46,459.5
23.3,81.78,9637.99,18.2,4.83,602.3
20.18,58.97,4439.86,11.26,2.39,322.27
31.86,60.56,9877.3,32.15,1.68,571.14
28.16,74.99,9077.98,22.12,3.19,697.52
28.73,52.04,6781.31,13.8,2.77,649.82
31.54,35.75,1943.18,23.32,3.34,343.79
28.49,50.43,3981.63,23.4,3.41,418.85
33.54,50.81,7443.31,17.92,4.43,311.57
16.91,37.78,7012.29,30.78,3.16,527.06
28.33,39.41,2297.59,10.89,4.07,475.89
26.66,60.79,5716.52,39.74,3.99,476.13
32.83,59.68,3811.87,10.94,1.35,375.36
30.47,87.66,3630.31,22.53,3.39,683.12
23.39,31.53,4828.27,38.74,1.27,325.46
24.22,78.87,7639.91,34.7,4.11,465.9
26.54,33.21,6663.2,21.1,4.4,475.98
24.07,78.67,7767.27,16.34,0.96,495.96
28.12,70.15,2840.67,30.76,3.12,551.12
22.71,38.15,7580.7,10.47,1.56,341.55
28.63,45.92,1516.88,27.98,3.38,507.1
34.42,57.47,7699.24,22.18,3.63,343.18
29.72,57.42,9745.82,19.4,3.69,508.86
17.75,78.16,6960.98,12.53,3.55,582.61
23.9,72.09,2869.2,29.12,4.08,363.95
30.47,31.33,6040.03,23.08,1.53,487.24
28.75,72.26,3772.56,17.56,1.45,491.94
24.31,87.98,8974.21,22.06,1.62,408.4
17.24,34.51,9079.76,12.9,4.3,400.64
22.36,85.63,3770.09,36.39,1.41,702.51
15.34,57.61,5878.04,16.39,4.17,307.39
28.03,42.78,3450.18,14.3,1.66,561.28
24.71,52.09,5842.88,36.63,2.43,469.29
19.63,42.52,3931.37,29.02,3.35,726.44
22.21,77.19,7956.03,34.27,2.49,675.4
30.34,59.4,8962.17,26.12,4.27,699.0
28.38,53.85,1427.55,20.12,2.54,479.44
29.84,44.97,6703.45,27.55,2.73,309.01
21.67,38.4,3651.69,27.56,3.65,636.99
30.6,33.46,4024.62,26.79,2.75,793.61
17.38,53.97,5792.79,18.45,3.08,629.27
29.18,59.39,6627.79,10.95,3.79,426.08
32.29,53.37,3712.65,20.2,1.09,351.62
27.71,41.18,8164.54,29.86,1.33,452.25
19.47,84.22,4090.43,27.56,2.61,355.02
18.19,37.61,4180.6,29.58,0.95,693.54
17.53,50.61,1619.96,39.81,3.41,370.84
20.92,88.19,7437.58,25.85,2.96,634.22
26.07,77.04,4931.49,16.84,2.62,756.63
17.61,42.17,5526.25,34.13,2.41,489.7
34.43,48.19,9668.07,12.22,4.95,618.29
29.17,76.71,9944.43,24.51,2.31,759.75
18.36,87.5,6149.98,12.94,4.98,655.05
19.83,34.6,8974.56,34.67,1.42,603.28
22.37,59.3,9217.27,39.37,4.99,487.92
33.98,60.98,2652.2,23.26,4.89,304.59
25.37,31.06,7375.48,28.72,1.48,675.32
25.33,47.39,2799.21,13.89,4.71,567.9
20.29,43.96,3337.75,16.82,1.11,661.75
33.82,71.11,2605.26,15.54,2.98,485.84
25.21,36.87,3327.68,32.82,4.28,781.46
31.7,31.18,8851.52,13.18,3.66,778.88
30.51,84.13,3831.5,33.98,4.06,353.13
30.51,84.81,6856.72,16.7,1.6,402.86
18.88,36.78,8063.35,21.01,4.31,391.29
22.55,72.26,4849.47,10.62,3.3,475.8
17.57,82.63,5353.66,39.97,2.23,578.26
28.64,85.64,3814.15,25.79,2.72,528.64
28.73,36.99,4719.38,36.17,1.88,764.8
30.25,88.02,4832.22,25.32,2.07,380.51
23.65,50.24,3463.15,28.24,3.93,465.86
25.5,89.18,8099.02,12.68,4.29,742.86
21.18,78.32,6426.66,22.07,2.02,342.57
29.39,59.01,8308.38,37.24,2.04,503.93
22.75,89.29,7484.44,15.62,3.82,730.28
22.13,74.87,2385.4,29.37,3.23,334.37
27.48,46.29,2015.58,21.33,3.42,564.51
23.72,79.14,4191.98,37.64,2.04,748.56
24.96,32.26,5210.98,19.92,2.08,432.23
15.15,69.6,7063.68,15.93,4.89,767.88
33.49,69.68,6135.54,21.47,3.41,418.33
29.75,75.58,3221.14,15.39,2.66,477.87
27.4,83.99,1517.19,16.14,4.58,518.25
15.9,74.49,2787.42,13.61,3.04,797.18
24.69,50.23,1596.39,36.51,4.29,448.93
21.55,43.35,1775.86,21.55,4.23,768.37
29.85,71.17,5180.97,36.44,1.41,442.48
19.85,51.66,3556.3,23.97,4.89,570.94
28.04,80.54,8254.88,18.32,3.01,565.55
22.02,74.63,6495.85,17.97,1.82,629.32
29.61,84.42,5114.9,27.72,2.91,695.82
28.25,82.8,1647.64,15.09,2.84,436.69
15.48,80.8,6258.64,36.6,4.6,612.93
17.74,48.3,8800.09,23.39,4.94,381.96
15.53,30.36,5586.42,14.43,4.94,570.41
23.88,35.76,7081.04,28.44,1.79,469.31
22.92,88.67,3821.58,21.35,1.43,301.82
17.83,82.37,1882.92,21.57,3.62,466.4
17.18,85.58,7480.84,21.53,0.56,618.92
32.75,62.34,6129.28,24.08,2.19,484.97
28.39,83.85,5748.04,35.21,1.19,718.79
30.04,53.82,4404.44,29.8,3.44,668.9
18.45,46.03,3327.03,39.61,0.92,386.02
30.2,41.7,4582.52,27.92,1.59,354.69
33.69,58.47,3487.29,37.56,1.39,682.8
34.99,70.29,9465.75,30.25,3.62,443.12
15.07,59.61,8462.54,37.14,1.4,685.37
18.05,45.59,7689.07,16.91,3.39,563.47
22.26,32.28,7837.17,27.13,2.25,513.0
31.17,42.99,8856.49,19.1,4.64,603.31
22.97,61.14,1405.67,31.5,1.45,364.97
18.36,75.9,8858.0,17.36,3.69,483.94
34.52,64.77,7560.86,36.91,1.15,521.93
32.22,32.32,1401.33,35.9,0.88,461.33
28.34,55.62,8657.23,34.21,1.05,302.76
25.17,85.58,5487.04,20.24,3.31,433.23
33.15,43.83,2446.46,32.27,2.14,518.07
25.23,43.18,8665.41,22.41,0.72,619.59
19.82,45.1,4948.07,21.15,1.3,549.11
20.26,32.77,2204.17,14.46,3.71,563.04
15.14,31.64,6801.95,31.11,2.86,596.24
31.46,46.61,1921.49,14.69,3.33,662.32
30.9,84.14,6280.73,13.99,4.11,371.46
34.87,82.54,5220.7,29.37,0.9,338.54
32.51,81.64,6238.69,26.21,1.26,403.24
19.31,44.51,7198.1,12.06,2.86,766.52
28.39,31.8,3669.46,14.91,3.95,517.56
33.03,54.45,4616.66,17.11,0.94,401.42
28.26,31.14,2192.68,14.56,4.28,778.57
32.02,37.11,3287.29,29.63,4.87,543.13
22.64,50.44,2194.91,19.25,2.01,363.55
21.8,35.42,4986.51,10.82,2.86,748.18
30.7,86.22,6008.37,16.22,1.3,340.17
32.55,77.93,5714.15,39.76,4.03,357.71
34.58,61.21,6234.86,32.55,1.51,725.59
29.16,55.57,8873.1,17.59,4.0,645.37
27.51,75.71,8873.49,14.49,3.75,690.46
24.83,36.21,4872.92,10.14,1.26,494.01
28.52,71.32,6488.44,39.93,3.61,440.01
28.71,43.91,5436.29,19.57,4.06,632.35
20.86,63.95,9009.76,38.17,4.86,437.25
17.24,79.47,7941.46,22.24,1.14,416.78
16.75,39.93,1336.05,28.82,3.05,582.43
25.69,87.67,9109.12,21.53,2.52,323.07
26.61,55.31,8612.56,38.79,1.59,485.62
19.25,78.28,8260.91,21.88,2.26,502.51
33.81,66.48,1393.31,27.38,3.95,647.99
32.05,55.24,4413.26,15.97,0.6,781.45
24.23,56.47,1744.24,37.4,3.27,584.19
25.12,62.99,4693.65,20.64,2.63,599.35
18.8,68.95,1378.72,39.09,3.33,389.85
18.42,63.48,6233.58,14.95,2.41,419.94
29.59,44.41,4416.74,19.18,1.42,714.44
31.99,57.21,9651.77,38.05,1.49,572.78
30.66,85.12,8438.84,12.24,3.22,773.02
18.4,53.97,7264.28,10.31,4.19,473.71
28.0,53.71,5530.08,13.71,1.03,713.35
27.9,59.98,9553.69,19.96,4.46,704.64
29.64,38.2,5930.32,15.89,2.03,638.91
32.01,74.3,8184.2,18.9,1.28,319.27
23.32,83.41,7309.87,25.86,2.36,688.31
15.57,49.55,1157.58,30.86,2.84,369.0
16.16,89.99,6118.96,24.73,4.46,433.19
20.0,87.65,7233.79,35.98,3.2,657.76
28.61,67.24,4689.59,27.78,2.52,572.96
24.6,87.95,1900.8,20.57,3.21,571.74
15.71,36.76,2125.77,21.0,4.99,450.04
18.36,34.62,9727.6,11.52,3.35,622.24
21.21,37.61,4471.28,11.64,0.66,459.01
16.63,81.43,3089.26,22.55,1.02,691.47
33.4,37.52,2436.45,21.99,2.83,720.35
27.79,35.92,9199.8,28.17,1.06,514.82
20.69,32.01,5227.23,33.8,4.88,472.24
26.57,60.86,5774.35,14.29,2.6,707.58
24.59,50.01,9515.66,26.37,4.65,645.3
32.01,44.42,4904.51,13.87,3.17,424.58
22.05,31.62,5374.78,19.0,2.09,624.07
23.86,67.12,9883.32,37.61,4.62,756.95
23.15,88.68,9845.98,25.64,2.82,475.65
29.87,52.12,1317.16,18.93,3.22,549.8
27.66,39.39,3678.72,25.41,4.14,385.89
16.46,48.15,4980.48,18.83,2.12,329.98
30.5,62.02,3640.29,28.88,3.92,464.44
30.83,82.47,2607.37,30.72,4.15,437.56
26.39,32.49,4397.87,34.11,2.3,535.08
31.07,80.26,8686.0,15.68,0.67,663.35
24.18,77.51,7949.02,36.48,3.88,330.67
24.47,39.31,3639.43,35.33,1.06,532.78
24.43,79.21,3808.7,32.98,2.52,502.64
33.22,48.03,9956.35,26.56,3.42,345.63
31.6,72.04,2208.54,19.89,4.88,702.43
34.06,76.01,1822.86,26.93,1.64,767.14
16.64,89.51,4669.56,36.5,1.41,783.69
20.7,67.49,6832.12,12.07,0.93,504.47
19.17,31.96,1849.22,33.19,2.74,615.91
33.56,46.09,8249.56,25.41,0.73,747.14
32.38,77.9,2965.25,21.55,2.08,530.76
19.06,76.65,1230.55,39.63,2.2,322.68
15.75,79.32,7411.72,33.51,4.51,317.17
15.85,89.5,1022.24,28.34,3.12,632.97
31.87,89.18,8692.06,38.04,0.59,504.85
15.23,56.02,3850.24,21.66,3.14,736.11
19.65,39.89,5758.46,38.0,2.96,563.25
30.05,65.54,7272.98,39.3,3.17,666.01
22.54,61.76,7808.64,28.18,0.99,577.1
24.14,67.08,2146.9,14.22,1.37,610.97
31.49,85.55,9193.18,20.01,2.66,702.34
27.59,76.18,5377.47,17.81,0.79,442.81
33.8,89.81,4619.28,11.2,2.56,449.54
28.55,89.43,3705.12,16.99,4.65,537.49
31.81,46.82,1457.98,24.02,4.18,504.58
22.57,70.62,4352.22,32.84,1.65,755.7
34.68,89.25,6080.73,32.34,0.54,387.19
17.48,87.44,1846.02,17.56,3.41,404.16
18.79,72.66,6353.83,32.79,2.7,485.49
25.94,42.99,8456.79,34.87,2.0,701.71
32.34,63.47,6821.12,33.94,1.32,712.91
21.41,37.22,2604.67,26.38,2.64,678.96
30.17,48.54,4240.15,27.72,4.12,748.04
29.47,80.74,7438.85,16.8,2.98,684.92
20.07,66.01,3883.78,17.89,3.04,323.49
17.13,70.96,7219.36,13.47,1.66,304.34
33.49,51.66,4844.95,18.8,0.88,488.03
22.93,87.62,5020.89,28.61,0.77,695.94
21.16,81.39,9879.93,18.95,2.86,418.36
30.25,65.8,9322.69,31.01,3.5,399.47
21.46,35.21,2855.06,35.88,1.68,458.7
16.15,76.83,1165.09,34.39,3.83,630.47
26.38,42.63,6221.76,12.2,1.71,564.22
28.96,32.41,6728.6,36.02,4.53,703.67
26.08,44.72,4183.51,27.91,4.48,308.64
19.83,85.23,1931.46,26.93,1.67,447.37
26.84,85.24,4776.43,26.91,1.06,737.76
34.86,36.82,2326.6,20.6,4.52,343.99
33.26,56.11,6752.46,11.38,1.19,407.9
15.74,86.02,8981.23,23.77,2.13,686.81
15.96,51.79,8508.52,22.0,1.51,443.32
18.92,77.95,9949.56,18.34,3.04,376.5
18.44,45.23,1719.8,12.94,2.33,488.83
21.62,71.02,5381.97,14.41,1.16,788.32
19.63,36.69,9673.67,17.21,3.43,520.95
26.78,82.64,3356.4,37.09,4.81,387.12
33.3,73.7,9334.42,19.19,2.91,300.2
29.89,39.81,2138.83,12.87,3.07,476.15
26.64,46.93,8976.88,12.96,3.13,326.52
22.82,60.99,2203.51,26.14,4.74,450.29
17.77,32.12,6693.14,14.17,4.88,773.98
34.49,39.74,2422.19,11.39,2.11,684.83
31.24,70.08,1289.0,12.94,2.48,654.51
15.12,37.51,5205.98,33.37,1.8,716.16
24.7,84.27,6338.65,18.76,0.67,434.37
34.98,86.11,3221.85,10.08,4.8,483.19
34.11,71.62,9989.29,37.28,4.34,588.61
16.23,79.99,3737.8,27.93,1.45,605.68
21.57,68.2,4761.51,19.12,4.16,469.34
32.04,34.77,3496.99,27.38,1.33,529.25
28.8,37.26,3872.2,13.51,1.99,780.91
17.12,62.67,7664.43,39.52,4.17,398.6
29.83,50.34,7627.43,37.52,3.43,355.63
33.06,83.67,3122.86,14.33,2.4,487.54
15.11,87.89,3840.68,11.54,0.91,668.28
15.72,85.43,5744.57,10.71,1.68,591.22
20.04,32.4,6013.94,30.59,4.34,567.11
17.13,81.18,9798.58,32.98,0.98,303.62
28.74,33.29,8584.27,34.51,2.69,599.26
30.6,56.59,8372.39,39.69,3.97,378.37
31.37,65.11,3774.53,35.41,3.27,573.56
27.94,54.69,1358.07,19.83,2.6,613.25
17.01,81.11,3260.67,19.7,2.47,413.43
32.47,58.59,3804.3,27.32,1.7,437.45
33.94,30.83,4733.66,32.17,1.18,497.96
17.06,69.9,3361.82,30.43,4.06,394.77
34.05,44.15,3338.91,16.82,1.81,418.78
25.35,88.48,4153.19,18.65,1.56,462.79
26.83,75.83,4431.14,30.71,3.01,467.14
31.13,41.5,6892.67,25.99,0.94,653.95
29.14,41.46,1162.6,22.53,4.95,335.94
28.37,48.38,2770.83,27.25,2.67,326.07
17.11,81.26,5218.15,28.38,1.07,670.09
20.79,79.54,2622.6,12.01,1.74,577.42
21.7,69.61,6312.18,35.2,1.14,696.16
32.03,69.41,9315.57,30.74,1.53,468.55
22.26,71.08,7303.93,19.24,1.89,386.46
29.66,46.23,6422.13,10.79,3.0,341.54
31.62,34.07,5839.85,30.5,4.65,770.96
32.2,35.38,9746.59,22.74,0.73,466.75
33.65,69.95,4755.11,24.75,2.34,759.54
23.71,61.4,1203.32,25.99,1.79,569.78
25.76,45.65,3005.16,10.64,3.17,392.74
29.84,70.1,4808.31,25.93,2.3,542.61
17.57,72.61,1035.93,22.8,1.72,388.78
17.46,60.52,8744.07,14.14,4.41,402.46
30.45,88.52,8886.93,32.84,3.68,468.27
31.75,32.06,1389.23,12.63,1.15,762.73
19.57,81.01,6388.67,36.12,1.87,459.43
30.43,49.16,8598.42,10.61,3.36,687.24
15.68,39.66,3266.79,22.69,3.93,622.42
29.93,59.41,9475.39,22.91,1.92,551.61
24.52,68.18,2805.54,13.32,4.64,560.01
33.07,87.06,4822.8,24.11,3.73,392.68
24.78,63.17,5264.81,20.17,4.46,778.03
21.61,75.69,3894.84,15.7,1.91,363.35
34.53,69.69,2524.0,15.54,0.76,659.17
30.89,56.36,1663.04,11.93,1.63,739.69
21.91,32.47,7940.79,32.9,1.46,435.36
32.57,63.03,6210.04,19.42,2.33,755.04
24.61,67.63,2858.28,35.27,3.36,363.07
27.72,44.29,6235.28,19.3,3.98,371.27
31.05,61.8,5603.79,21.93,0.77,604.76
29.45,50.95,3441.4,28.56,3.65,557.9
21.65,42.27,9519.87,12.38,1.78,481.58
30.03,34.12,5426.52,14.58,3.78,543.86
23.17,56.64,7486.68,37.45,4.28,751.38
29.46,82.33,5750.18,38.41,3.86,571.58
18.72,39.72,9462.12,37.72,2.91,474.52
26.74,60.43,1325.33,23.5,3.71,685.31
34.87,65.41,7031.51,38.75,3.2,519.99
21.81,77.2,5140.55,32.0,1.29,347.2
32.63,89.1,5551.69,15.61,1.27,724.02
17.67,62.82,9056.38,13.71,2.56,598.68
32.49,69.47,7564.77,26.48,2.03,714.02
16.26,78.03,4628.02,11.84,2.51,653.06
31.29,55.84,4294.03,19.03,3.68,591.34
28.39,78.13,5164.05,17.9,4.3,465.91
26.87,54.11,4289.57,17.91,0.66,557.82
34.74,35.87,9786.51,25.94,3.57,554.28
31.55,84.24,3027.66,22.08,2.06,523.92
31.2,60.96,2576.79,26.02,1.92,485.1
21.69,76.37,1765.79,11.14,3.96,356.72
22.59,82.92,4565.62,39.24,1.14,725.41
29.72,69.42,3900.45,29.9,0.5,770.61
26.11,40.37,7869.87,16.07,2.77,471.31
32.3,41.74,1077.57,30.54,4.74,599.2
29.12,42.6,4957.7,21.26,1.89,585.3
29.47,45.84,9390.27,22.67,4.41,438.78
34.38,65.7,8076.21,29.61,1.04,592.08
28.22,76.44,8431.13,11.75,0.66,323.97
34.51,80.9,5398.65,11.29,0.87,358.18
30.3,68.32,2220.13,22.79,3.63,605.33
15.16,59.44,3016.97,14.5,2.92,740.09
23.07,52.03,2435.84,17.47,2.82,478.98
28.79,87.79,3882.33,39.22,0.78,770.8
29.33,71.55,8921.01,34.77,3.85,330.03
30.53,45.44,4070.97,11.33,4.71,552.56
25.0,37.71,7693.88,31.52,2.47,660.31
29.41,55.22,1463.09,33.64,2.19,778.45
32.24,75.22,6052.02,10.72,3.51,634.06
20.74,74.49,9086.43,25.9,0.6,339.82
33.06,77.48,4547.87,23.98,0.99,652.62
26.96,30.25,9039.74,19.35,2.33,609.46
26.45,71.67,7004.92,26.98,0.92,591.41
33.41,83.22,2166.74,39.5,4.13,676.34
18.87,58.22,2318.79,17.54,4.69,582.09
19.1,30.65,6070.05,32.52,4.18,398.5
29.08,30.44,8757.58,18.71,2.54,662.18
29.25,44.1,3467.0,13.38,2.57,749.46
17.83,84.43,7045.07,31.9,4.41,485.52
17.31,82.89,1563.08,12.59,2.98,469.56
31.33,39.91,9407.75,16.11,0.73,620.97
30.59,77.35,6796.75,14.48,4.22,451.6
15.23,54.75,1858.89,15.0,4.63,763.24
33.3,84.18,1317.96,27.3,3.57,583.92
15.12,44.3,8169.18,15.88,3.24,694.31
27.93,56.7,8585.69,15.95,4.48,489.54
15.51,84.31,7096.95,19.83,1.31,549.54
16.2,77.95,9630.99,20.85,3.39,707.04
33.66,84.13,9763.89,10.3,3.47,636.52
31.86,36.39,1271.85,12.98,4.37,419.95
29.23,82.5,2520.25,29.63,3.36,678.82
16.72,73.73,3759.9,40.0,2.4,557.29
16.71,69.51,7253.09,39.61,1.25,759.05
25.28,61.04,3167.12,24.09,1.1,753.69
20.17,76.75,8489.55,20.09,1.88,561.85
19.92,43.68,4877.7,32.77,4.93,597.01
22.14,74.55,8459.66,20.78,4.75,733.6
21.88,87.72,5862.82,20.01,3.03,360.91
23.48,88.48,8056.36,20.93,2.68,356.28
19.0,60.1,8587.56,16.37,1.48,600.21
21.04,60.87,5174.97,16.53,1.25,535.19
26.49,70.28,7263.96,12.57,2.77,705.48
29.13,39.21,5676.13,16.17,4.13,371.78
32.84,30.01,7989.92,13.82,2.07,597.59
33.16,48.74,1020.74,28.51,4.89,493.98
23.77,45.68,5783.77,15.02,0.78,468.68
33.62,58.36,2991.55,26.05,4.7,364.53
21.54,85.58,9611.43,19.74,3.03,369.05
18.35,76.2,9915.78,21.88,0.71,708.78
27.66,67.74,3771.74,12.89,0.55,620.83
25.76,56.8,3535.99,38.84,2.68,487.15
23.76,40.58,8167.72,11.56,3.65,738.0
34.32,62.12,4366.32,17.34,2.71,433.69
20.1,57.85,7180.76,38.32,4.79,557.91
33.99,58.23,5152.56,25.33,1.44,664.11
19.82,34.47,4448.21,30.56,3.92,303.82
26.02,55.81,8813.5,36.21,2.89,585.82
23.06,86.81,9980.4,34.48,1.77,313.77
33.09,48.82,3087.43,18.31,1.14,555.82
21.8,36.44,4554.19,14.3,3.69,772.48
34.05,43.96,7301.25,37.66,0.65,727.16
16.63,53.35,8892.33,30.89,3.2,675.42
34.65,89.12,7495.77,22.36,4.44,696.74
31.59,43.05,6249.79,36.16,4.54,674.92
15.76,46.07,5983.58,18.27,2.94,391.38
26.47,77.29,3247.03,11.08,0.91,335.16
16.78,65.79,8854.74,35.71,1.47,777.86
16.37,61.6,8068.56,36.94,0.71,634.05
21.24,31.87,8103.91,35.42,1.95,429.85
15.06,53.11,9144.49,34.0,4.19,418.47
20.05,50.27,3627.17,37.17,3.54,696.46
33.06,62.94,9342.61,27.42,4.55,695.93
28.18,74.56,7855.74,28.56,3.88,562.17
21.48,41.77,7881.53,35.85,2.92,457.25
22.74,41.44,2384.97,13.75,2.91,393.03
18.72,68.74,2267.61,11.72,3.3,398.37
33.09,78.25,9236.98,33.6,2.25,361.37
33.85,82.31,7196.68,22.0,1.49,749.69
24.58,84.65,5727.66,10.64,0.93,375.96
22.5,89.26,3704.29,16.01,1.91,391.78
18.83,67.94,6676.04,34.78,4.21,392.66
32.54,79.36,1964.29,24.9,4.1,359.11
26.77,57.67,7195.01,15.11,4.44,404.0
31.52,71.3,4750.06,19.64,3.6,489.33
25.87,83.28,1793.25,22.26,2.42,372.09
16.73,53.35,4280.21,19.88,3.51,709.34
