temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
24.57,72.86,3261.55,22.99,4.15,553.97
31.9,61.63,1623.19,35.1,1.15,660.1
18.65,64.02,3469.74,21.88,4.72,632.78
25.0,48.36,7331.09,16.57,3.83,559.42
33.68,53.71,1277.55,35.02,4.03,789.79
31.55,51.24,7538.2,27.66,1.34,352.85
31.99,64.79,3790.14,19.68,1.86,662.8
19.02,59.3,6669.3,20.71,3.86,704.52
24.29,59.76,1479.09,18.61,2.2,440.17
33.64,71.96,6120.91,34.96,3.32,729.8
19.99,31.9,6947.37,31.4,2.6,329.77
28.07,65.85,4581.08,24.52,1.31,529.45
28.67,81.6,2193.62,17.66,4.53,729.6
23.86,83.89,6776.06,37.72,4.73,478.79
20.17,47.93,1971.03,10.83,4.44,464.38
30.85,71.49,9090.17,28.37,0.84,662.88
22.17,34.88,3711.87,13.86,3.21,422.8
21.41,44.38,6612.81,21.85,1.17,571.73
24.94,81.85,5781.95,30.43,3.66,733.36
29.53,64.06,1916.59,35.23,1.69,428.93
19.59,82.81,9747.86,17.27,4.74,774.78
34.8,85.96,7909.9,35.84,4.23,408.35
25.2,33.24,2829.71,11.12,3.41,614.25
17.98,54.09,1718.35,27.18,3.95,693.4
16.63,53.93,5634.54,16.27,4.8,592.41
16.55,58.88,5926.17,36.44,3.83,572.95
17.08,38.09,7380.6,15.37,2.91,677.24
22.2,61.31,1792.09,33.77,3.8,698.16
33.51,59.9,9440.4,26.28,4.78,785.07
18.02,43.15,1852.86,15.24,2.65,751.5
21.22,43.21,9604.73,29.07,1.45,549.21
34.37,42.69,3831.25,27.39,1.73,631.88
31.57,56.32,7193.95,35.6,2.27,759.98
20.34,37.2,1679.07,15.2,0.51,554.74
22.16,52.99,9015.38,21.41,4.33,441.14
28.28,60.07,8300.17,19.44,3.07,416.09
27.43,30.82,8550.62,35.97,3.56,521.7
19.3,64.15,7248.19,38.64,3.19,577.11
25.48,64.82,3544.67,13.73,4.98,451.28
22.43,33.69,5528.01,30.0,0.84,476.12
32.6,61.2,5689.85,25.73,3.33,489.42
27.42,30.47,7504.77,27.65,4.22,682.45
21.58,49.26,9418.14,24.94,1.82,484.98
16.87,31.22,7806.28,35.14,1.07,765.9
27.99,81.66,2764.31,17.9,3.49,592.11
23.7,46.17,8516.9,24.13,2.53,530.82
29.72,41.97,2321.25,15.95,1.56,303.07
18.75,41.36,5014.72,11.0,2.32,378.0
34.52,80.62,7062.22,27.59,1.97,724.54
33.26,62.71,4762.66,23.95,4.24,719.64
29.08,38.16,1601.63,32.52,2.38,659.14
32.61,32.59,1104.54,15.74,3.88,452.05
24.34,37.93,9040.93,38.26,2.57,312.3
32.73,53.05,3846.56,25.2,2.97,596.07
31.44,50.32,9686.35,32.43,4.81,670.19
20.65,78.74,8175.04,39.62,1.57,526.68
19.24,75.79,4192.14,27.21,3.43,320.94
24.45,80.98,6034.58,36.82,2.6,499.0
15.77,67.4,9918.33,25.97,1.54,480.29
25.33,48.47,3277.99,23.42,2.5,743.21
16.83,56.52,1729.3,16.33,1.78,665.51
33.62,61.57,6407.93,37.36,1.87,680.94
20.03,32.15,7047.21,29.91,4.87,685.14
23.67,61.94,6322.09,19.62,1.64,703.34
32.48,88.5,5603.1,19.46,2.2,695.5
22.39,72.8,5179.91,30.08,2.85,695.3
25.57,57.49,2441.11,18.04,4.29,454.13
23.46,69.84,1907.37,13.14,3.71,579.56
31.17,72.0,2682.71,27.59,0.73,787.48
15.36,67.21,9414.6,37.36,0.71,317.96
34.55,64.47,9160.22,38.2,0.91,586.16
24.26,50.79,4878.85,28.65,3.67,608.27
33.0,53.01,3308.08,17.39,3.33,565.31
25.78,51.84,7620.36,37.95,3.16,566.73
24.0,77.93,1077.3,37.53,1.18,786.72
30.4,32.93,3760.47,19.78,3.94,345.99
17.52,72.22,3806.69,35.56,3.59,740.38
19.42,85.88,7295.98,27.87,3.24,461.58
20.82,63.91,9554.63,37.53,4.48,490.74
16.95,51.4,5511.72,15.44,3.48,538.63
33.02,80.82,1710.76,14.03,1.53,650.97
20.62,78.39,8416.36,12.66,4.2,670.83
32.72,38.68,1880.13,21.88,0.86,602.87
21.55,81.6,4515.23,38.63,3.99,628.55
28.64,45.39,4339.36,22.97,1.88,551.66
28.26,51.79,1208.82,17.37,2.0,587.87
31.91,77.42,5152.98,36.94,4.03,358.11
19.75,77.32,6690.22,37.03,0.9,387.38
29.77,50.19,8346.23,12.85,3.71,491.21
24.89,31.84,3332.84,29.51,4.29,648.77
16.57,82.58,5223.26,29.11,0.82,303.15
29.71,84.7,7268.15,17.07,3.85,351.18
25.22,63.61,9659.39,29.98,4.87,695.52
32.1,64.59,2084.21,29.07,2.09,668.29
31.56,84.94,9047.05,27.18,4.77,793.55
25.06,40.11,3016.87,10.91,2.04,556.67
24.75,76.77,2954.58,38.1,1.55,460.5
26.47,63.57,1215.52,20.55,4.04,312.26
29.8,75.31,6743.89,35.52,2.68,401.29
19.67,38.74,3286.22,39.44,2.81,423.2
20.06,83.0,2256.18,20.53,2.19,376.89
34.04,48.13,7444.5,39.39,4.79,519.07
15.08,34.02,8303.37,25.14,1.45,560.42
29.45,59.94,1798.7,26.02,3.95,680.47
15.46,81.24,8132.43,24.33,3.5,788.12
32.22,49.68,1946.83,24.69,4.68,347.07
29.17,59.67,7399.62,35.84,0.74,777.83
24.6,46.91,9994.46,25.15,1.77,350.91
33.91,64.61,6286.9,13.15,3.41,460.89
24.8,46.14,2818.18,16.09,0.78,325.18
31.02,73.21,9736.16,14.66,2.17,636.69
26.39,89.55,1905.44,31.64,2.8,668.41
31.55,89.45,3002.41,24.6,1.38,385.94
23.24,44.33,1661.61,39.0,2.53,795.33
33.68,79.06,6370.7,28.9,2.71,372.65
15.05,88.67,8209.99,35.88,3.54,590.01
26.81,63.71,6789.36,18.94,1.71,757.42
18.54,80.67,5189.02,12.51,0.75,407.4
30.3,33.55,5104.92,23.45,3.99,376.61
19.64,31.56,8972.35,36.45,3.12,643.2
18.07,39.1,2383.49,38.86,3.78,696.77
21.05,45.73,6248.87,33.94,0.83,797.14
33.07,42.6,2106.93,31.89,0.53,554.77
26.08,69.88,8461.09,22.16,4.69,662.13
28.37,78.14,3786.98,23.14,3.84,490.89
23.39,47.44,6373.08,35.07,2.66,405.08
17.03,51.78,8685.66,35.9,4.65,519.26
21.74,76.88,1625.94,39.36,1.26,755.37
23.23,84.9,4729.8,11.47,2.58,439.03
28.12,58.79,5718.48,10.21,2.75,655.8
22.08,53.81,7313.84,16.86,3.48,326.92
21.12,90.0,4319.09,20.24,1.16,518.15
23.78,62.29,3123.73,30.68,3.96,520.01
27.91,67.47,3970.45,23.57,0.55,750.14
27.79,57.78,4723.41,11.98,3.13,527.41
31.04,79.31,2631.54,13.97,3.3,655.79
18.86,50.18,8421.15,10.7,1.4,660.43
24.77,86.52,8602.81,26.53,4.05,739.94
17.93,34.05,7432.64,22.4,1.77,618.02
29.25,40.04,3849.62,16.23,2.91,472.17
24.48,73.94,4647.25,16.42,4.03,438.53
20.26,30.65,1753.77,27.78,2.93,585.53
22.55,75.05,8593.26,15.91,4.26,644.29
20.42,43.9,3735.35,34.37,4.63,407.97
20.11,63.99,7581.57,34.63,1.6,505.41
22.72,51.53,5150.64,27.84,2.54,406.79
15.38,80.41,3432.24,13.3,1.03,647.66
26.81,73.0,6905.17,32.43,2.82,777.81
20.51,79.91,2319.26,21.51,0.53,732.86
20.18,30.99,6740.87,34.91,4.96,733.56
30.61,59.92,3578.96,34.36,0.52,598.47
24.52,51.62,1778.18,16.56,3.38,542.97
27.56,60.54,1672.17,15.89,2.0,300.76
21.03,30.26,2906.98,35.75,2.2,508.12
30.68,89.7,5949.88,33.97,4.8,333.43
26.19,78.15,7742.07,26.41,2.41,357.43
34.86,42.27,2215.7,26.55,2.1,350.51
32.39,52.89,7832.18,19.85,0.54,711.22
34.9,31.41,5582.8,13.81,3.08,555.71
22.67,44.94,8848.9,11.31,4.14,391.66
25.13,66.67,6446.33,16.78,3.91,697.3
16.09,51.13,2352.71,39.04,4.61,581.71
26.41,33.48,8079.28,15.47,1.41,713.87
24.25,52.62,5884.72,15.27,3.81,421.48
16.37,53.79,1016.86,24.41,1.54,647.57
27.07,33.79,9756.42,23.63,1.15,723.72
19.19,74.89,6642.94,16.37,1.11,689.77
17.53,53.52,1847.4,20.56,4.2,778.09
16.79,32.67,1318.27,22.23,1.87,371.23
19.19,55.63,2005.61,14.21,0.53,729.59
33.18,41.38,3724.66,39.11,3.51,695.99
34.38,40.03,5750.76,10.14,3.2,522.01
17.81,32.04,9590.37,10.4,2.2,782.39
30.84,43.5,5041.27,30.51,3.08,366.55
24.38,47.89,5955.28,14.31,3.49,613.46
22.3,56.26,7787.67,36.91,3.94,626.81
26.59,88.46,7436.62,10.01,1.8,758.43
24.5,48.16,7364.71,15.9,0.91,456.66
20.55,65.95,8735.22,15.06,3.77,643.52
19.86,40.17,5643.06,35.3,2.45,659.04
18.05,66.43,2542.31,38.45,4.54,726.24
30.93,52.11,3596.07,30.53,2.13,758.69
16.95,38.75,5586.64,37.51,2.53,772.32
18.85,39.31,1910.38,15.19,3.59,484.65
16.52,35.55,5734.99,16.79,2.44,310.4
17.2,31.01,5443.9,39.78,2.92,350.39
24.62,80.19,7608.79,30.16,2.46,569.45
17.3,30.64,7988.72,10.21,4.73,338.28
27.03,89.47,9383.61,28.88,1.09,742.77
30.08,74.41,9277.46,29.81,4.74,447.29
31.96,77.6,8963.44,22.51,3.76,554.33
28.84,36.5,4436.43,24.26,3.56,521.93
33.91,56.09,4650.56,31.11,3.73,382.56
20.63,41.8,9509.22,18.94,3.34,478.84
17.93,49.35,3886.43,20.35,1.93,318.05
26.67,51.91,8213.67,14.13,3.81,443.58
25.52,58.38,9145.87,11.44,4.36,388.67
23.64,85.53,3412.83,16.95,3.69,329.22
26.06,70.43,5397.85,13.18,4.92,499.61
24.73,78.19,2845.3,17.89,2.87,377.92
17.62,79.44,7717.24,11.26,0.88,737.89
28.38,41.66,5925.21,29.97,1.32,544.76
27.59,75.59,6617.24,39.05,2.23,389.07
17.55,58.27,2740.5,26.15,1.94,689.53
22.28,46.58,6012.68,29.17,2.93,792.79
30.05,50.09,4111.51,30.1,4.5,579.75
17.43,33.28,7533.08,37.41,4.11,550.51
19.11,85.43,7106.3,30.85,1.57,613.82
33.33,32.45,1548.01,25.89,0.85,753.11
22.56,74.26,9066.42,29.25,4.66,588.39
23.68,56.09,5958.24,22.05,2.3,339.22
22.07,31.85,6693.45,34.52,1.3,641.94
26.99,31.73,5567.25,30.15,3.74,592.93
28.61,68.71,8323.48,29.88,0.55,544.42
29.37,56.75,7039.89,12.44,1.98,431.68
27.75,77.68,1801.36,18.73,1.25,672.29
20.5,37.03,3518.22,19.92,4.14,497.21
32.93,88.51,7229.72,10.09,2.66,622.5
17.96,80.82,9789.22,13.32,3.59,462.93
23.61,30.86,9448.41,34.38,1.49,331.35
20.32,43.18,3857.05,35.79,1.02,641.99
20.81,44.93,9899.06,39.48,4.27,721.29
18.01,85.93,9732.78,17.19,1.3,408.23
16.34,57.95,7689.94,33.83,3.78,376.37
33.04,85.65,9914.41,39.68,3.12,404.7
33.22,61.74,4137.44,35.12,2.11,450.05
18.71,31.93,1522.64,13.57,1.17,421.76
26.15,38.21,2559.85,30.89,3.0,390.93
18.44,72.55,8729.93,21.27,3.97,379.09
34.98,74.69,6883.6,30.81,1.32,316.32
15.45,42.91,2097.66,15.06,3.37,318.73
34.58,35.79,9880.5,15.41,2.08,757.04
17.12,80.11,6946.85,38.54,3.82,386.16
19.29,45.88,8255.72,12.61,0.94,439.25
16.61,59.35,7231.77,13.22,1.95,601.27
31.01,49.28,1927.04,18.52,0.95,677.96
18.79,86.28,4903.13,16.91,2.5,421.85
32.48,60.85,1998.07,23.65,4.66,745.76
34.73,58.03,2793.05,15.53,1.51,329.7
34.12,48.2,9858.28,12.87,4.42,325.47
31.55,71.22,8675.22,13.74,1.77,457.81
28.07,71.06,9448.84,29.11,4.64,399.03
31.09,83.99,5148.53,18.55,3.46,716.84
25.34,40.31,6647.82,33.59,1.02,744.83
23.09,35.72,8917.07,10.13,3.98,474.84
15.73,51.15,8851.82,24.5,0.91,419.42
26.21,89.73,5880.43,19.58,1.66,638.5
16.35,54.65,9893.91,35.77,0.85,375.65
24.82,67.5,9094.64,38.33,5.0,479.71
16.71,54.26,6257.79,37.6,1.87,399.91
30.61,87.2,3308.89,32.36,1.08,750.31
16.6,66.05,3535.23,13.96,4.61,389.08
33.13,81.71,6391.03,38.59,3.03,650.19
22.79,82.53,4422.7,27.01,0.66,395.79
29.31,50.4,7635.5,11.87,1.29,670.39
15.11,57.39,8094.3,28.73,3.04,680.62
27.36,71.06,2929.18,15.45,2.14,388.25
29.34,62.01,3035.05,31.46,1.15,637.02
16.32,82.41,8458.74,30.41,3.27,773.61
30.56,56.81,8867.85,33.03,1.85,513.4
21.42,62.69,8012.57,19.46,1.64,732.9
28.07,88.93,1449.43,14.07,4.6,521.71
24.06,77.87,5167.26,37.3,1.74,384.62
22.04,75.59,1422.76,33.99,2.25,362.74
17.3,55.43,8600.03,25.05,2.63,427.65
34.72,78.32,1445.19,11.9,2.02,371.78
28.5,75.31,6165.3,28.64,0.65,636.01
23.51,43.95,4443.11,30.33,1.55,762.5
17.13,33.1,5410.06,23.63,4.21,535.93
20.47,35.72,3866.79,21.88,2.55,750.8
30.43,47.28,3474.13,22.63,2.77,608.81
18.83,56.82,2979.71,11.86,0.54,506.4
28.66,47.31,7315.42,14.25,1.65,526.49
25.25,57.57,3248.41,11.96,1.16,699.27
26.06,79.47,6506.57,13.7,4.29,334.13
16.11,81.78,5865.48,38.49,4.83,719.09
18.96,58.98,3798.17,38.48,1.88,447.38
18.57,86.14,8857.97,24.33,1.11,533.39
34.58,66.69,8161.44,27.65,0.95,705.56
17.9,37.21,9180.94,11.8,4.93,388.93
17.76,43.07,5614.17,21.25,3.57,695.04
19.97,65.59,3370.48,30.08,4.2,336.62
17.09,89.07,2851.37,20.02,4.93,308.76
19.29,82.54,4844.3,30.07,3.86,677.47
17.63,47.55,4847.96,20.77,0.58,524.08
26.88,38.38,7080.24,39.74,0.84,397.17
15.48,71.89,8023.46,24.54,4.58,756.79
17.31,33.48,2243.28,33.41,1.96,595.48
26.31,84.9,3776.37,17.56,3.4,412.82
20.61,36.99,9857.32,10.05,1.7,345.31
31.77,75.4,8383.51,25.29,2.48,348.25
22.79,76.83,1627.6,24.0,0.52,699.77
16.36,72.97,6658.62,36.0,2.79,407.8
21.98,38.48,8516.23,18.03,0.86,337.38
26.0,35.28,8384.48,39.55,2.2,528.99
29.39,34.23,7677.94,33.39,0.83,516.52
24.15,36.94,4176.06,18.13,3.18,584.53
33.96,62.75,9371.68,12.42,2.37,368.02
21.14,58.45,1349.92,19.44,0.7,347.42
26.3,83.85,4387.49,14.49,2.69,442.7
34.95,53.14,3813.43,34.69,1.18,584.93
30.98,65.62,3885.34,14.89,4.51,755.51
16.45,57.78,5129.04,37.6,1.48,682.48
33.62,32.02,3871.94,10.29,3.34,347.94
31.53,66.83,4405.29,36.71,3.84,778.0
26.42,38.39,9890.85,17.9,3.54,554.78
16.67,73.26,4329.38,39.43,2.06,503.22
30.7,60.38,9264.79,32.17,1.04,533.86
30.19,44.67,8276.47,29.08,2.92,666.77
22.31,83.81,5709.08,33.4,2.86,769.98
27.58,79.09,1615.96,17.27,2.09,357.09
30.58,48.26,6731.1,17.87,2.37,623.95
22.58,70.68,9869.17,16.32,0.65,383.53
31.41,84.3,8915.28,19.55,4.75,794.34
34.04,37.62,9255.26,37.7,4.27,638.77
28.45,35.82,7021.59,13.77,2.96,456.1
24.67,43.49,4417.31,37.24,4.51,521.74
20.33,44.14,2542.95,30.64,2.86,378.04
34.74,70.57,2380.85,23.72,4.96,586.65
33.04,39.15,6966.49,38.6,4.68,383.52
19.04,50.88,5186.7,36.16,1.71,651.91
20.44,43.55,6569.14,37.47,1.15,502.63
31.53,55.79,2945.93,27.2,4.01,301.08
23.36,80.63,4654.92,13.27,4.86,561.68
19.58,68.33,5020.49,36.11,2.62,390.68
24.43,37.0,4950.43,23.11,3.02,615.13
15.26,60.16,2418.34,17.51,1.41,635.96
15.1,65.53,6159.76,28.5,1.63,638.44
15.17,47.71,6963.04,10.75,4.49,319.44
18.44,47.32,4647.45,34.51,2.31,628.98
28.77,71.44,2921.79,10.98,2.44,796.5
25.38,46.58,4481.7,15.69,2.79,593.53
20.48,47.92,6930.49,14.97,4.53,357.55
28.47,41.97,8718.15,19.99,0.94,672.4
24.95,31.41,9021.93,15.09,1.12,555.25
22.19,53.19,8926.45,36.27,2.93,700.3
15.76,58.3,3232.54,21.9,2.31,415.94
17.98,85.24,4551.29,24.41,2.93,772.54
31.19,73.07,3935.17,36.34,3.86,448.21
20.8,69.2,7001.65,36.51,3.84,715.38
24.1,44.05,7440.03,17.67,0.6,475.85
25.3,32.76,4857.4,30.09,1.52,678.06
27.76,85.08,1610.19,32.06,4.07,558.72
21.25,51.94,7275.9,15.08,4.32,461.15
28.7,56.43,6304.58,20.62,3.29,683.03
27.4,79.27,7772.83,30.65,1.03,379.3
29.64,77.91,9818.47,15.4,2.72,526.72
33.81,51.08,8095.63,13.65,1.9,609.44
15.22,60.96,1392.23,38.77,3.42,474.83
25.93,42.87,9301.02,22.2,3.02,466.26
20.17,69.83,4026.58,37.69,4.04,582.97
18.15,54.62,8461.11,12.9,1.93,664.84
23.53,80.86,4713.99,22.86,0.66,645.87
26.5,37.91,8258.94,38.49,4.47,330.67
33.81,84.31,1335.5,34.3,2.16,461.93
25.46,82.84,8382.71,20.13,2.11,758.35
24.0,59.99,9574.53,15.28,2.5,524.95
23.65,54.26,2473.18,13.18,3.79,757.67
22.86,73.55,3077.49,13.4,1.01,707.94
31.46,43.6,1148.73,36.87,3.83,720.33
22.27,37.68,6379.05,26.28,4.52,746.24
23.66,57.76,5235.14,16.65,4.16,736.02
30.59,38.73,9050.01,17.32,4.21,755.2
30.94,53.57,1438.74,34.13,3.44,535.66
30.39,39.75,5749.74,23.7,4.67,403.75
34.99,83.06,5189.42,19.74,2.3,533.38
23.6,42.82,6024.57,31.08,3.8,596.27
31.39,34.56,3023.69,23.62,1.55,666.49
29.03,75.39,8611.89,11.78,0.99,308.16
16.65,39.06,2213.18,14.62,4.62,335.7
15.9,63.37,6654.52,11.57,3.41,750.74
34.72,38.8,4312.67,10.1,3.73,668.58
26.82,88.42,8808.52,38.86,4.15,442.3
18.87,41.73,2576.22,27.87,3.21,544.68
33.26,36.83,8599.24,36.85,4.64,610.93
25.88,43.66,2993.97,11.0,3.0,595.11
34.46,56.72,7464.91,24.36,4.19,488.13
28.86,88.16,4907.82,37.18,1.94,339.97
16.17,37.11,2069.73,30.82,4.43,424.66
25.21,75.83,3563.4,23.81,4.15,349.84
31.9,78.91,1081.12,24.39,1.87,719.32
30.72,72.32,1520.17,22.14,4.0,591.54
30.0,78.68,8179.67,37.11,3.73,348.19
16.9,50.32,7118.43,12.36,3.12,378.35
30.3,31.08,9833.4,34.18,1.14,670.19
27.26,49.49,1084.05,38.1,1.93,523.09
30.3,35.13,2889.24,21.29,3.16,614.57
18.45,49.8,3729.46,31.35,0.57,729.24
21.61,60.35,2127.19,24.75,4.5,608.84
21.44,43.15,3971.64,18.56,1.18,610.03
34.81,74.18,3120.79,37.8,4.55,597.72
22.7,33.0,8002.39,16.59,3.87,460.84
17.05,61.43,9671.26,24.21,0.9,344.95
24.55,30.57,6285.96,38.86,2.01,351.75
18.11,51.7,5334.58,26.29,1.47,577.06
17.15,31.23,2801.84,38.09,4.16,734.8
34.9,55.84,3833.43,37.59,2.19,304.43
16.87,50.83,9284.88,14.8,2.74,489.03
23.2,71.14,2505.24,16.3,1.21,421.96
21.91,56.2,4249.02,27.33,2.61,633.57
19.21,80.3,7350.54,31.55,4.61,354.4
34.98,65.86,5398.4,34.04,2.12,386.54
18.36,35.15,7591.18,20.76,3.79,754.25
23.02,70.67,5498.32,38.53,4.64,419.05
25.22,46.22,5152.16,29.08,1.16,329.13
34.38,40.12,5732.3,39.51,3.34,776.33
15.77,33.06,5606.78,33.73,0.82,620.65
27.77,53.69,4779.53,13.83,4.63,607.34
22.12,79.78,9116.35,35.3,5.0,364.46
23.5,37.84,7109.2,28.31,2.04,599.99
17.55,84.36,8155.18,13.36,3.32,388.76
27.97,31.51,5501.76,28.72,4.56,354.77
30.23,42.68,7057.57,11.02,4.01,558.58
34.53,37.59,2127.21,19.57,1.9,374.08
28.54,59.46,8443.42,26.55,1.0,606.82
29.28,64.46,3873.07,11.18,3.37,331.66
27.1,73.07,5356.42,34.42,0.57,768.29
29.75,58.67,9141.85,26.59,4.0,793.15
21.26,58.13,1777.88,18.24,4.83,365.99
18.45,65.68,3101.55,22.29,0.62,476.35
28.73,75.5,5295.99,10.0,4.47,722.65
32.0,65.51,8415.09,31.9,3.98,405.43
18.84,73.33,8412.86,17.29,1.65,759.59
15.21,51.84,6806.22,22.64,2.06,762.47
30.67,33.3,9838.72,17.37,1.56,330.32
15.1,69.19,5328.07,11.26,2.93,726.39
33.66,55.44,9388.37,15.38,1.76,551.1
18.97,46.36,3066.38,19.13,2.69,735.9
19.14,43.03,4561.82,29.97,1.6,694.46
23.87,30.64,9157.25,29.65,0.51,436.29
22.91,35.26,3723.74,27.15,3.42,441.2
30.64,39.07,9770.48,26.06,3.5,589.56
16.99,59.59,7177.91,38.47,2.79,753.54
19.66,30.7,8995.02,13.15,4.56,590.62
30.52,82.32,9962.49,32.88,2.49,316.5
20.78,36.52,5410.06,16.3,3.16,554.74
30.57,43.86,3456.16,25.28,0.51,663.83
30.89,85.17,8959.05,10.48,2.37,674.39
20.54,33.55,6772.83,37.06,2.35,373.13
20.61,67.27,8145.04,11.63,2.44,511.69
26.49,62.65,1336.87,18.0,3.16,508.68
20.89,41.82,9543.41,35.03,1.92,343.98
29.01,62.33,9980.18,28.54,3.57,680.34
31.51,65.7,2963.56,14.25,3.99,653.14
34.93,72.99,1026.17,30.41,0.56,705.96
24.65,37.32,4279.71,16.57,3.43,704.14
23.79,59.19,1061.46,19.35,3.33,558.53
26.69,71.57,9999.64,18.34,0.71,320.1
25.97,67.15,4190.82,26.22,3.41,645.69
18.31,30.35,7224.24,34.83,2.16,601.77
23.68,87.6,4625.35,26.39,1.7,640.37
34.95,83.83,2474.83,37.5,2.79,393.21
23.27,59.04,7384.31,29.86,1.85,395.62
19.91,38.71,9220.86,20.65,4.55,772.61
22.05,88.48,7477.17,19.58,2.2,471.25
15.11,72.18,7187.21,11.12,1.07,582.69
23.33,57.65,3250.59,13.98,1.07,373.51
24.64,74.53,6903.28,35.07,1.73,371.06
29.82,40.52,2079.21,23.63,3.61,415.13
17.03,80.33,8119.83,36.19,1.94,692.0
15.66,74.05,5692.47,11.17,4.72,573.66
33.55,87.27,8933.76,29.59,4.48,758.08
24.1,39.86,9718.08,32.11,2.49,673.5
21.77,61.41,8611.96,24.26,2.28,326.24
18.36,39.14,8094.16,37.37,0.54,419.46
25.96,85.69,9220.93,17.06,1.0,457.97
25.03,64.81,5986.89,17.23,1.63,749.39
27.42,45.03,2147.24,39.28,4.6,557.73
25.24,49.9,1785.72,17.21,2.33,392.12
31.6,32.56,5055.6,39.38,2.52,394.67
16.79,33.71,3790.24,23.7,4.56,738.67
31.8,48.17,7280.48,36.43,3.57,670.19
29.08,34.66,6379.55,29.88,2.17,486.36
21.72,79.35,3754.94,27.59,4.05,318.33
16.93,34.39,8492.53,29.0,4.34,672.08
28.45,35.71,9089.27,10.38,2.12,570.05
19.82,85.27,3663.93,26.12,2.75,527.48
25.91,44.36,3501.12,12.06,4.77,726.12
15.08,79.6,5830.17,21.24,1.14,397.92
34.48,52.45,9590.06,23.43,2.01,399.73
32.6,58.32,8633.99,21.83,1.4,661.04
22.02,70.66,8284.79,20.64,3.75,781.87
34.01,54.88,2172.03,37.74,2.29,436.5
16.31,89.22,6691.74,38.44,2.42,407.35
15.65,47.74,4499.89,10.28,4.41,692.41
17.78,42.55,7257.53,35.59,1.89,744.2
29.15,31.14,5043.81,35.71,2.65,579.14
20.27,47.46,1913.64,11.18,1.36,618.27
28.36,63.45,7197.8,11.57,4.42,554.45
32.51,52.14,1410.3,33.12,1.19,675.82
26.01,36.15,4752.99,18.73,1.3,335.51
18.08,39.29,8012.35,25.39,1.53,436.63
30.72,42.91,9251.73,35.79,1.28,424.36
29.01,55.54,9148.29,22.44,1.12,697.46
20.68,88.13,7710.68,35.26,2.89,623.34
24.21,34.6,7262.21,34.23,0.94,667.65
32.13,37.21,9297.55,10.26,2.61,477.64
32.11,59.9,2192.04,21.34,1.37,652.32
28.06,70.92,7342.22,10.71,4.12,300.35
22.42,73.81,2746.53,25.34,4.83,474.72
21.04,41.17,6461.58,14.76,3.75,733.09
15.65,34.58,5518.07,24.6,3.91,763.94
23.46,32.74,3562.02,29.16,4.19,420.07
24.75,85.57,1341.7,13.4,3.99,770.11
33.28,72.94,6471.4,23.43,3.42,565.32
29.94,76.51,4266.95,26.13,4.82,405.61
31.03,43.84,2544.71,25.04,1.44,727.58
33.56,83.07,1201.69,28.74,2.3,735.08
34.21,56.48,8174.1,39.74,1.61,648.69
28.72,85.66,7345.3,33.81,0.76,547.06
19.32,39.39,5104.17,21.25,4.35,394.83
17.6,45.6,7914.32,28.57,2.14,756.79
20.72,64.98,1410.03,28.05,2.5,681.09
19.28,65.1,4084.43,18.26,2.84,445.38
21.77,48.91,7237.32,13.66,4.46,391.64
33.36,56.61,3869.56,18.95,3.45,470.14
34.87,85.42,6102.5,24.89,4.88,300.88
24.08,35.16,7894.05,29.34,4.51,621.77
29.73,79.86,6798.59,28.4,0.82,477.16
18.26,86.81,4024.2,23.59,1.69,337.56
34.51,32.01,1242.8,28.11,4.03,683.25
18.29,66.74,7224.8,37.6,3.63,540.02
29.29,72.72,9765.62,34.55,2.09,689.01
16.94,72.16,9549.98,39.55,4.31,348.72
29.36,69.28,2065.0,36.49,1.32,417.63
18.0,52.1,5137.83,18.7,2.19,697.03
22.92,45.12,7567.28,30.15,4.05,421.14
26.38,64.9,9184.76,28.43,3.12,731.41
32.64,82.27,1744.97,24.06,1.79,590.4
19.43,72.34,5298.94,23.43,0.65,572.94
22.25,46.69,4514.61,23.74,0.69,569.35
29.96,69.71,5501.88,33.21,4.19,787.82
18.79,79.89,4571.27,14.69,1.03,666.36
30.24,88.09,1763.69,38.33,1.52,523.76
34.13,89.92,3553.95,20.38,1.47,638.12
31.18,70.29,8484.0,20.19,2.85,661.28
23.45,61.93,6836.76,19.79,2.62,365.22
26.38,74.31,8803.13,13.81,1.31,604.76
22.98,52.02,7784.25,26.9,1.44,333.8
22.25,81.84,5860.55,22.97,1.5,391.57
33.62,52.96,5213.76,19.25,4.1,685.19
16.62,57.29,3134.7,28.1,1.89,604.08
26.73,88.82,9523.58,17.71,1.66,530.71
31.08,69.7,2949.89,35.16,2.82,548.71
15.72,41.61,6224.76,39.81,2.57,325.52
34.6,59.14,8348.85,16.36,3.15,359.14
25.74,36.34,5564.65,21.51,1.72,333.94
20.14,60.19,3283.66,20.18,2.66,517.27
16.2,37.02,7999.0,15.14,0.87,520.41
15.89,87.34,8125.91,23.23,3.67,623.16
34.1,84.76,6915.49,29.69,2.38,544.39
31.28,76.7,8277.65,25.05,2.94,565.38
29.01,87.31,3798.84,17.87,3.39,658.65
28.64,82.92,8858.01,36.56,4.1,771.02
32.16,65.59,7334.59,31.9,0.87,345.3
28.57,88.71,8708.2,25.68,2.84,422.24
20.57,42.76,2396.51,32.15,3.87,522.62
27.82,57.88,3694.49,17.59,3.62,416.36
